treatment,group_id,round,player_id,earned_wealth,mturk_id,endowment,final_wealth
No info,19,12,1,460.0,A1RWXE4FE0N6SS,4.0,460.0
No info,19,13,1,520.0,A1RWXE4FE0N6SS,4.0,520.0
No info,19,14,1,580.0,A1RWXE4FE0N6SS,4.0,580.0
No info,19,15,1,590.0,A1RWXE4FE0N6SS,4.0,590.0
No info,19,16,1,605.0,A1RWXE4FE0N6SS,4.0,605.0
No info,19,17,1,635.0,A1RWXE4FE0N6SS,4.0,635.0
No info,19,18,1,645.0,A1RWXE4FE0N6SS,4.0,645.0
No info,19,19,1,660.0,A1RWXE4FE0N6SS,4.0,660.0
No info,19,20,1,685.0,A1RWXE4FE0N6SS,4.0,685.0
No info,19,1,2,35.0,A2GKX7OV3D8A3T,6.0,35.0
No info,19,2,2,100.0,A2GKX7OV3D8A3T,6.0,100.0
No info,19,3,2,155.0,A2GKX7OV3D8A3T,6.0,155.0
No info,19,4,2,200.0,A2GKX7OV3D8A3T,6.0,200.0
No info,19,5,2,305.0,A2GKX7OV3D8A3T,6.0,305.0
No info,19,6,2,350.0,A2GKX7OV3D8A3T,6.0,350.0
No info,19,7,2,415.0,A2GKX7OV3D8A3T,6.0,415.0
No info,19,8,2,490.0,A2GKX7OV3D8A3T,6.0,490.0
No info,19,9,2,535.0,A2GKX7OV3D8A3T,6.0,535.0
No info,19,10,2,605.0,A2GKX7OV3D8A3T,6.0,605.0
No info,19,11,2,680.0,A2GKX7OV3D8A3T,6.0,680.0
No info,19,12,2,765.0,A2GKX7OV3D8A3T,6.0,765.0
No info,19,13,2,840.0,A2GKX7OV3D8A3T,6.0,840.0
No info,19,14,2,915.0,A2GKX7OV3D8A3T,6.0,915.0
No info,19,15,2,975.0,A2GKX7OV3D8A3T,6.0,975.0
No info,19,16,2,1045.0,A2GKX7OV3D8A3T,6.0,1045.0
No info,19,17,2,1100.0,A2GKX7OV3D8A3T,6.0,1100.0
No info,19,18,2,1150.0,A2GKX7OV3D8A3T,6.0,1150.0
No info,19,19,2,1250.0,A2GKX7OV3D8A3T,6.0,1250.0
No info,19,20,2,1315.0,A2GKX7OV3D8A3T,6.0,1315.0
No info,19,1,3,35.0,A2FEPNA8OA1UE,2.0,35.0
No info,19,2,3,45.0,A2FEPNA8OA1UE,2.0,45.0
No info,19,3,3,60.0,A2FEPNA8OA1UE,2.0,60.0
No info,19,4,3,155.0,A2FEPNA8OA1UE,2.0,155.0
No info,19,5,3,200.0,A2FEPNA8OA1UE,2.0,200.0
No info,19,6,3,215.0,A2FEPNA8OA1UE,2.0,215.0
No info,19,7,3,215.0,A2FEPNA8OA1UE,2.0,215.0
No info,19,8,3,245.0,A2FEPNA8OA1UE,2.0,245.0
No info,19,9,3,290.0,A2FEPNA8OA1UE,2.0,290.0
No info,19,10,3,335.0,A2FEPNA8OA1UE,2.0,335.0
No info,19,11,3,350.0,A2FEPNA8OA1UE,2.0,350.0
No info,19,12,3,395.0,A2FEPNA8OA1UE,2.0,395.0
No info,19,13,3,410.0,A2FEPNA8OA1UE,2.0,410.0
No info,19,14,3,455.0,A2FEPNA8OA1UE,2.0,455.0
No info,19,15,3,485.0,A2FEPNA8OA1UE,2.0,485.0
No info,19,16,3,560.0,A2FEPNA8OA1UE,2.0,560.0
No info,19,17,3,575.0,A2FEPNA8OA1UE,2.0,575.0
No info,19,18,3,605.0,A2FEPNA8OA1UE,2.0,605.0
No info,19,19,3,605.0,A2FEPNA8OA1UE,2.0,605.0
No info,19,20,3,620.0,A2FEPNA8OA1UE,2.0,620.0
No info,19,1,4,30.0,A189V9652OVX56,4.0,30.0
No info,19,2,4,60.0,A189V9652OVX56,4.0,60.0
No info,19,3,4,120.0,A189V9652OVX56,4.0,120.0
No info,19,4,4,145.0,A189V9652OVX56,4.0,145.0
No info,19,5,4,175.0,A189V9652OVX56,4.0,175.0
No info,19,6,4,205.0,A189V9652OVX56,4.0,205.0
No info,19,7,4,290.0,A189V9652OVX56,4.0,290.0
No info,19,8,4,340.0,A189V9652OVX56,4.0,340.0
No info,19,9,4,395.0,A189V9652OVX56,4.0,395.0
No info,19,10,4,435.0,A189V9652OVX56,4.0,435.0
No info,19,11,4,485.0,A189V9652OVX56,4.0,485.0
No info,19,12,4,580.0,A189V9652OVX56,4.0,580.0
No info,19,13,4,630.0,A189V9652OVX56,4.0,630.0
No info,19,14,4,680.0,A189V9652OVX56,4.0,680.0
No info,19,15,4,775.0,A189V9652OVX56,4.0,775.0
No info,19,16,4,825.0,A189V9652OVX56,4.0,825.0
No info,19,17,4,950.0,A189V9652OVX56,4.0,950.0
No info,19,18,4,1005.0,A189V9652OVX56,4.0,1005.0
No info,19,19,4,1070.0,A189V9652OVX56,4.0,1070.0
No info,19,20,4,1125.0,A189V9652OVX56,4.0,1125.0
No info,19,1,5,25.0,A29SMGPDP7K9NU,6.0,25.0
No info,19,2,5,80.0,A29SMGPDP7K9NU,6.0,80.0
No info,19,3,5,155.0,A29SMGPDP7K9NU,6.0,155.0
No info,19,4,5,180.0,A29SMGPDP7K9NU,6.0,180.0
No info,19,5,5,260.0,A29SMGPDP7K9NU,6.0,260.0
No info,19,6,5,340.0,A29SMGPDP7K9NU,6.0,340.0
No info,19,7,5,450.0,A29SMGPDP7K9NU,6.0,450.0
No info,19,8,5,505.0,A29SMGPDP7K9NU,6.0,505.0
No info,19,9,5,545.0,A29SMGPDP7K9NU,6.0,545.0
No info,19,10,5,580.0,A29SMGPDP7K9NU,6.0,580.0
No info,19,11,5,685.0,A29SMGPDP7K9NU,6.0,685.0
No info,19,12,5,780.0,A29SMGPDP7K9NU,6.0,780.0
No info,19,13,5,870.0,A29SMGPDP7K9NU,6.0,870.0
No info,19,14,5,940.0,A29SMGPDP7K9NU,6.0,940.0
No info,19,15,5,1075.0,A29SMGPDP7K9NU,6.0,1075.0
No info,19,16,5,1105.0,A29SMGPDP7K9NU,6.0,1105.0
No info,19,17,5,1190.0,A29SMGPDP7K9NU,6.0,1190.0
No info,19,18,5,1300.0,A29SMGPDP7K9NU,6.0,1300.0
No info,19,19,5,1330.0,A29SMGPDP7K9NU,6.0,1330.0
No info,19,20,5,1490.0,A29SMGPDP7K9NU,6.0,1490.0
No info,19,1,6,40.0,A1HAOXJVRYT43K,2.0,40.0
No info,19,2,6,55.0,A1HAOXJVRYT43K,2.0,55.0
No info,19,3,6,120.0,A1HAOXJVRYT43K,2.0,120.0
No info,19,4,6,140.0,A1HAOXJVRYT43K,2.0,140.0
No info,19,5,6,170.0,A1HAOXJVRYT43K,2.0,170.0
No info,19,6,6,210.0,A1HAOXJVRYT43K,2.0,210.0
No info,19,7,6,210.0,A1HAOXJVRYT43K,2.0,210.0
No info,19,8,6,210.0,A1HAOXJVRYT43K,2.0,210.0
No info,19,9,6,260.0,A1HAOXJVRYT43K,2.0,260.0
No info,19,10,6,325.0,A1HAOXJVRYT43K,2.0,325.0
No info,19,11,6,405.0,A1HAOXJVRYT43K,2.0,405.0
No info,19,12,6,440.0,A1HAOXJVRYT43K,2.0,440.0
No info,19,13,6,475.0,A1HAOXJVRYT43K,2.0,475.0
No info,19,14,6,475.0,A1HAOXJVRYT43K,2.0,475.0
No info,19,15,6,505.0,A1HAOXJVRYT43K,2.0,505.0
No info,19,16,6,570.0,A1HAOXJVRYT43K,2.0,570.0
No info,19,17,6,635.0,A1HAOXJVRYT43K,2.0,635.0
No info,19,18,6,700.0,A1HAOXJVRYT43K,2.0,700.0
No info,19,19,6,765.0,A1HAOXJVRYT43K,2.0,765.0
No info,19,20,6,875.0,A1HAOXJVRYT43K,2.0,875.0
No info,19,1,7,60.0,AU1A3DACBNFR3,4.0,60.0
No info,19,2,7,180.0,AU1A3DACBNFR3,4.0,180.0
No info,19,3,7,260.0,AU1A3DACBNFR3,4.0,260.0
No info,19,4,7,350.0,AU1A3DACBNFR3,4.0,350.0
No info,19,5,7,410.0,AU1A3DACBNFR3,4.0,410.0
No info,19,6,7,500.0,AU1A3DACBNFR3,4.0,500.0
No info,19,7,7,555.0,AU1A3DACBNFR3,4.0,555.0
No info,19,8,7,630.0,AU1A3DACBNFR3,4.0,630.0
No info,19,9,7,660.0,AU1A3DACBNFR3,4.0,660.0
No info,19,10,7,760.0,AU1A3DACBNFR3,4.0,760.0
No info,19,11,7,820.0,AU1A3DACBNFR3,4.0,820.0
No info,19,12,7,855.0,AU1A3DACBNFR3,4.0,855.0
No info,19,13,7,890.0,AU1A3DACBNFR3,4.0,890.0
No info,19,14,7,920.0,AU1A3DACBNFR3,4.0,920.0
No info,19,15,7,965.0,AU1A3DACBNFR3,4.0,965.0
No info,19,16,7,1040.0,AU1A3DACBNFR3,4.0,1040.0
No info,19,17,7,1125.0,AU1A3DACBNFR3,4.0,1125.0
No info,19,18,7,1215.0,AU1A3DACBNFR3,4.0,1215.0
No info,19,19,7,1260.0,AU1A3DACBNFR3,4.0,1260.0
No info,19,20,7,1295.0,AU1A3DACBNFR3,4.0,1295.0
No info,19,1,8,40.0,A2XPWASDT8AYXH,6.0,40.0
No info,19,2,8,145.0,A2XPWASDT8AYXH,6.0,145.0
No info,19,3,8,230.0,A2XPWASDT8AYXH,6.0,230.0
No info,19,4,8,290.0,A2XPWASDT8AYXH,6.0,290.0
No info,19,5,8,320.0,A2XPWASDT8AYXH,6.0,320.0
No info,19,6,8,335.0,A2XPWASDT8AYXH,6.0,335.0
No info,19,7,8,350.0,A2XPWASDT8AYXH,6.0,350.0
No info,19,8,8,350.0,A2XPWASDT8AYXH,6.0,350.0
No info,19,9,8,410.0,A2XPWASDT8AYXH,6.0,410.0
No info,19,10,8,425.0,A2XPWASDT8AYXH,6.0,425.0
No info,19,11,8,425.0,A2XPWASDT8AYXH,6.0,425.0
No info,19,12,8,485.0,A2XPWASDT8AYXH,6.0,485.0
No info,19,13,8,525.0,A2XPWASDT8AYXH,6.0,525.0
No info,19,14,8,540.0,A2XPWASDT8AYXH,6.0,540.0
No info,19,15,8,585.0,A2XPWASDT8AYXH,6.0,585.0
No info,19,16,8,615.0,A2XPWASDT8AYXH,6.0,615.0
No info,19,17,8,615.0,A2XPWASDT8AYXH,6.0,615.0
No info,19,18,8,645.0,A2XPWASDT8AYXH,6.0,645.0
No info,19,19,8,675.0,A2XPWASDT8AYXH,6.0,675.0
No info,19,20,8,735.0,A2XPWASDT8AYXH,6.0,735.0
No info,19,1,9,40.0,AWWR9PY50W0Z9,2.0,40.0
No info,19,2,9,95.0,AWWR9PY50W0Z9,2.0,95.0
No info,19,3,9,125.0,AWWR9PY50W0Z9,2.0,125.0
No info,19,4,9,140.0,AWWR9PY50W0Z9,2.0,140.0
No info,19,5,9,180.0,AWWR9PY50W0Z9,2.0,180.0
No info,19,6,9,205.0,AWWR9PY50W0Z9,2.0,205.0
No info,19,7,9,300.0,AWWR9PY50W0Z9,2.0,300.0
No info,19,8,9,325.0,AWWR9PY50W0Z9,2.0,325.0
No info,19,9,9,340.0,AWWR9PY50W0Z9,2.0,340.0
No info,19,10,9,395.0,AWWR9PY50W0Z9,2.0,395.0
No info,19,11,9,410.0,AWWR9PY50W0Z9,2.0,410.0
No info,19,12,9,445.0,AWWR9PY50W0Z9,2.0,445.0
No info,19,13,9,490.0,AWWR9PY50W0Z9,2.0,490.0
No info,19,14,9,520.0,AWWR9PY50W0Z9,2.0,520.0
No info,19,15,9,535.0,AWWR9PY50W0Z9,2.0,535.0
No info,19,16,9,565.0,AWWR9PY50W0Z9,2.0,565.0
No info,19,17,9,565.0,AWWR9PY50W0Z9,2.0,565.0
No info,19,18,9,580.0,AWWR9PY50W0Z9,2.0,580.0
No info,19,19,9,625.0,AWWR9PY50W0Z9,2.0,625.0
No info,19,20,9,640.0,AWWR9PY50W0Z9,2.0,640.0
No info,19,1,10,40.0,A3GE84T9AR3YS9,4.0,40.0
No info,19,2,10,95.0,A3GE84T9AR3YS9,4.0,95.0
No info,19,3,10,120.0,A3GE84T9AR3YS9,4.0,120.0
No info,19,4,10,185.0,A3GE84T9AR3YS9,4.0,185.0
No info,19,5,10,220.0,A3GE84T9AR3YS9,4.0,220.0
No info,19,6,10,290.0,A3GE84T9AR3YS9,4.0,290.0
No info,19,7,10,300.0,A3GE84T9AR3YS9,4.0,300.0
No info,19,8,10,355.0,A3GE84T9AR3YS9,4.0,355.0
No info,19,9,10,405.0,A3GE84T9AR3YS9,4.0,405.0
No info,19,10,10,425.0,A3GE84T9AR3YS9,4.0,425.0
No info,19,11,10,465.0,A3GE84T9AR3YS9,4.0,465.0
No info,19,12,10,535.0,A3GE84T9AR3YS9,4.0,535.0
No info,19,13,10,580.0,A3GE84T9AR3YS9,4.0,580.0
No info,19,14,10,615.0,A3GE84T9AR3YS9,4.0,615.0
No info,19,15,10,645.0,A3GE84T9AR3YS9,4.0,645.0
No info,19,16,10,715.0,A3GE84T9AR3YS9,4.0,715.0
No info,19,17,10,745.0,A3GE84T9AR3YS9,4.0,745.0
No info,19,18,10,815.0,A3GE84T9AR3YS9,4.0,815.0
No info,19,19,10,870.0,A3GE84T9AR3YS9,4.0,870.0
No info,19,20,10,945.0,A3GE84T9AR3YS9,4.0,945.0
No info,19,1,11,45.0,A3TT7QV49VCZJ9,4.0,45.0
No info,19,2,11,150.0,A3TT7QV49VCZJ9,4.0,150.0
No info,19,3,11,180.0,A3TT7QV49VCZJ9,4.0,180.0
No info,19,4,11,240.0,A3TT7QV49VCZJ9,4.0,240.0
No info,19,5,11,315.0,A3TT7QV49VCZJ9,4.0,315.0
No info,19,6,11,345.0,A3TT7QV49VCZJ9,4.0,345.0
No info,19,7,11,360.0,A3TT7QV49VCZJ9,4.0,360.0
No info,19,8,11,405.0,A3TT7QV49VCZJ9,4.0,405.0
No info,19,9,11,445.0,A3TT7QV49VCZJ9,4.0,445.0
No info,19,10,11,490.0,A3TT7QV49VCZJ9,4.0,490.0
No info,19,11,11,520.0,A3TT7QV49VCZJ9,4.0,520.0
No info,19,12,11,535.0,A3TT7QV49VCZJ9,4.0,535.0
No info,19,13,11,595.0,A3TT7QV49VCZJ9,4.0,595.0
No info,19,14,11,655.0,A3TT7QV49VCZJ9,4.0,655.0
No info,19,15,11,670.0,A3TT7QV49VCZJ9,4.0,670.0
No info,19,16,11,715.0,A3TT7QV49VCZJ9,4.0,715.0
No info,19,17,11,745.0,A3TT7QV49VCZJ9,4.0,745.0
No info,19,18,11,835.0,A3TT7QV49VCZJ9,4.0,835.0
No info,19,19,11,910.0,A3TT7QV49VCZJ9,4.0,910.0
No info,19,20,11,910.0,A3TT7QV49VCZJ9,4.0,910.0
No info,19,1,12,110.0,A2K4GUKK6XU92A,6.0,110.0
No info,19,2,12,195.0,A2K4GUKK6XU92A,6.0,195.0
No info,19,3,12,250.0,A2K4GUKK6XU92A,6.0,250.0
No info,19,4,12,345.0,A2K4GUKK6XU92A,6.0,345.0
No info,19,5,12,435.0,A2K4GUKK6XU92A,6.0,435.0
No info,19,6,12,550.0,A2K4GUKK6XU92A,6.0,550.0
No info,19,7,12,620.0,A2K4GUKK6XU92A,6.0,620.0
No info,19,8,12,705.0,A2K4GUKK6XU92A,6.0,705.0
No info,19,9,12,775.0,A2K4GUKK6XU92A,6.0,775.0
No info,19,10,12,845.0,A2K4GUKK6XU92A,6.0,845.0
No info,19,11,12,900.0,A2K4GUKK6XU92A,6.0,900.0
No info,19,12,12,955.0,A2K4GUKK6XU92A,6.0,955.0
No info,19,13,12,1035.0,A2K4GUKK6XU92A,6.0,1035.0
No info,19,14,12,1140.0,A2K4GUKK6XU92A,6.0,1140.0
No info,19,15,12,1240.0,A2K4GUKK6XU92A,6.0,1240.0
No info,19,16,12,1315.0,A2K4GUKK6XU92A,6.0,1315.0
No info,19,17,12,1380.0,A2K4GUKK6XU92A,6.0,1380.0
No info,19,18,12,1435.0,A2K4GUKK6XU92A,6.0,1435.0
No info,19,19,12,1505.0,A2K4GUKK6XU92A,6.0,1505.0
No info,19,20,12,1585.0,A2K4GUKK6XU92A,6.0,1585.0
No info,19,1,13,15.0,A2N6716FOEZ3Z,2.0,15.0
No info,19,2,13,30.0,A2N6716FOEZ3Z,2.0,30.0
No info,19,3,13,90.0,A2N6716FOEZ3Z,2.0,90.0
No info,19,4,13,150.0,A2N6716FOEZ3Z,2.0,150.0
No info,19,5,13,165.0,A2N6716FOEZ3Z,2.0,165.0
No info,19,6,13,210.0,A2N6716FOEZ3Z,2.0,210.0
No info,19,7,13,225.0,A2N6716FOEZ3Z,2.0,225.0
No info,19,8,13,270.0,A2N6716FOEZ3Z,2.0,270.0
No info,19,9,13,315.0,A2N6716FOEZ3Z,2.0,315.0
No info,19,10,13,375.0,A2N6716FOEZ3Z,2.0,375.0
No info,19,11,13,405.0,A2N6716FOEZ3Z,2.0,405.0
No info,19,12,13,420.0,A2N6716FOEZ3Z,2.0,420.0
No info,19,13,13,465.0,A2N6716FOEZ3Z,2.0,465.0
No info,19,14,13,525.0,A2N6716FOEZ3Z,2.0,525.0
No info,19,15,13,555.0,A2N6716FOEZ3Z,2.0,555.0
No info,19,16,13,565.0,A2N6716FOEZ3Z,2.0,565.0
No info,19,17,13,630.0,A2N6716FOEZ3Z,2.0,630.0
No info,19,18,13,650.0,A2N6716FOEZ3Z,2.0,650.0
No info,19,19,13,665.0,A2N6716FOEZ3Z,2.0,665.0
No info,19,20,13,665.0,A2N6716FOEZ3Z,2.0,665.0
No info,19,1,14,85.0,A1N3I0V32IPHC9,4.0,85.0
No info,19,2,14,155.0,A1N3I0V32IPHC9,4.0,155.0
No info,19,3,14,210.0,A1N3I0V32IPHC9,4.0,210.0
No info,19,4,14,310.0,A1N3I0V32IPHC9,4.0,310.0
No info,19,5,14,425.0,A1N3I0V32IPHC9,4.0,425.0
No info,19,6,14,495.0,A1N3I0V32IPHC9,4.0,495.0
No info,19,7,14,580.0,A1N3I0V32IPHC9,4.0,580.0
No info,19,8,14,665.0,A1N3I0V32IPHC9,4.0,665.0
No info,19,9,14,750.0,A1N3I0V32IPHC9,4.0,750.0
No info,19,10,14,820.0,A1N3I0V32IPHC9,4.0,820.0
No info,19,11,14,905.0,A1N3I0V32IPHC9,4.0,905.0
No info,19,12,14,990.0,A1N3I0V32IPHC9,4.0,990.0
No info,19,13,14,1045.0,A1N3I0V32IPHC9,4.0,1045.0
No info,19,14,14,1130.0,A1N3I0V32IPHC9,4.0,1130.0
No info,19,15,14,1200.0,A1N3I0V32IPHC9,4.0,1200.0
No info,19,16,14,1240.0,A1N3I0V32IPHC9,4.0,1240.0
No info,19,17,14,1295.0,A1N3I0V32IPHC9,4.0,1295.0
No info,19,18,14,1365.0,A1N3I0V32IPHC9,4.0,1365.0
No info,19,19,14,1405.0,A1N3I0V32IPHC9,4.0,1405.0
No info,19,20,14,1445.0,A1N3I0V32IPHC9,4.0,1445.0
No info,19,1,15,70.0,ARAAV1GIBXYWO,6.0,70.0
No info,19,2,15,130.0,ARAAV1GIBXYWO,6.0,130.0
No info,19,3,15,155.0,ARAAV1GIBXYWO,6.0,155.0
No info,19,4,15,210.0,ARAAV1GIBXYWO,6.0,210.0
No info,19,5,15,280.0,ARAAV1GIBXYWO,6.0,280.0
No info,19,6,15,320.0,ARAAV1GIBXYWO,6.0,320.0
No info,19,7,15,420.0,ARAAV1GIBXYWO,6.0,420.0
No info,19,8,15,490.0,ARAAV1GIBXYWO,6.0,490.0
No info,19,9,15,560.0,ARAAV1GIBXYWO,6.0,560.0
No info,19,10,15,630.0,ARAAV1GIBXYWO,6.0,630.0
No info,19,11,15,670.0,ARAAV1GIBXYWO,6.0,670.0
No info,19,12,15,725.0,ARAAV1GIBXYWO,6.0,725.0
No info,19,13,15,825.0,ARAAV1GIBXYWO,6.0,825.0
No info,19,14,15,910.0,ARAAV1GIBXYWO,6.0,910.0
No info,19,15,15,995.0,ARAAV1GIBXYWO,6.0,995.0
No info,19,16,15,1080.0,ARAAV1GIBXYWO,6.0,1080.0
No info,19,17,15,1150.0,ARAAV1GIBXYWO,6.0,1150.0
No info,19,18,15,1205.0,ARAAV1GIBXYWO,6.0,1205.0
No info,19,19,15,1320.0,ARAAV1GIBXYWO,6.0,1320.0
No info,19,20,15,1395.0,ARAAV1GIBXYWO,6.0,1395.0
No info,19,1,16,40.0,A1A7KL0CEERE60,2.0,40.0
No info,19,2,16,85.0,A1A7KL0CEERE60,2.0,85.0
No info,19,3,16,160.0,A1A7KL0CEERE60,2.0,160.0
No info,19,4,16,205.0,A1A7KL0CEERE60,2.0,205.0
No info,19,5,16,235.0,A1A7KL0CEERE60,2.0,235.0
No info,19,6,16,280.0,A1A7KL0CEERE60,2.0,280.0
No info,19,7,16,295.0,A1A7KL0CEERE60,2.0,295.0
No info,19,8,16,340.0,A1A7KL0CEERE60,2.0,340.0
No info,19,9,16,430.0,A1A7KL0CEERE60,2.0,430.0
No info,19,10,16,530.0,A1A7KL0CEERE60,2.0,530.0
No info,19,11,16,560.0,A1A7KL0CEERE60,2.0,560.0
No info,19,12,16,605.0,A1A7KL0CEERE60,2.0,605.0
No info,19,13,16,605.0,A1A7KL0CEERE60,2.0,605.0
No info,19,14,16,655.0,A1A7KL0CEERE60,2.0,655.0
No info,19,15,16,715.0,A1A7KL0CEERE60,2.0,715.0
No info,19,16,16,745.0,A1A7KL0CEERE60,2.0,745.0
No info,19,17,16,775.0,A1A7KL0CEERE60,2.0,775.0
No info,19,18,16,805.0,A1A7KL0CEERE60,2.0,805.0
No info,19,19,16,910.0,A1A7KL0CEERE60,2.0,910.0
No info,19,20,16,940.0,A1A7KL0CEERE60,2.0,940.0
No info,19,1,17,100.0,A19H44LQJ0TEXF,4.0,100.0
No info,19,2,17,135.0,A19H44LQJ0TEXF,4.0,135.0
No info,19,3,17,170.0,A19H44LQJ0TEXF,4.0,170.0
No info,19,4,17,185.0,A19H44LQJ0TEXF,4.0,185.0
No info,19,5,17,245.0,A19H44LQJ0TEXF,4.0,245.0
No info,19,6,17,310.0,A19H44LQJ0TEXF,4.0,310.0
No info,19,7,17,380.0,A19H44LQJ0TEXF,4.0,380.0
No info,19,8,17,480.0,A19H44LQJ0TEXF,4.0,480.0
No info,19,9,17,510.0,A19H44LQJ0TEXF,4.0,510.0
No info,19,10,17,510.0,A19H44LQJ0TEXF,4.0,510.0
No info,19,11,17,595.0,A19H44LQJ0TEXF,4.0,595.0
No info,19,12,17,620.0,A19H44LQJ0TEXF,4.0,620.0
No info,19,13,17,675.0,A19H44LQJ0TEXF,4.0,675.0
No info,19,14,17,710.0,A19H44LQJ0TEXF,4.0,710.0
No info,19,15,17,775.0,A19H44LQJ0TEXF,4.0,775.0
No info,19,16,17,830.0,A19H44LQJ0TEXF,4.0,830.0
No info,19,17,17,865.0,A19H44LQJ0TEXF,4.0,865.0
No info,19,18,17,920.0,A19H44LQJ0TEXF,4.0,920.0
No info,19,19,17,975.0,A19H44LQJ0TEXF,4.0,975.0
No info,19,20,17,1045.0,A19H44LQJ0TEXF,4.0,1045.0
No info,19,1,18,15.0,A3S8IT61UGPM5X,6.0,15.0
No info,19,2,18,75.0,A3S8IT61UGPM5X,6.0,75.0
No info,19,3,18,145.0,A3S8IT61UGPM5X,6.0,145.0
No info,19,4,18,215.0,A3S8IT61UGPM5X,6.0,215.0
No info,19,5,18,260.0,A3S8IT61UGPM5X,6.0,260.0
No info,19,6,18,320.0,A3S8IT61UGPM5X,6.0,320.0
No info,19,7,18,380.0,A3S8IT61UGPM5X,6.0,380.0
No info,19,8,18,425.0,A3S8IT61UGPM5X,6.0,425.0
No info,19,9,18,440.0,A3S8IT61UGPM5X,6.0,440.0
No info,19,10,18,485.0,A3S8IT61UGPM5X,6.0,485.0
No info,19,11,18,530.0,A3S8IT61UGPM5X,6.0,530.0
No info,19,12,18,600.0,A3S8IT61UGPM5X,6.0,600.0
No info,19,13,18,660.0,A3S8IT61UGPM5X,6.0,660.0
No info,19,14,18,705.0,A3S8IT61UGPM5X,6.0,705.0
No info,19,15,18,750.0,A3S8IT61UGPM5X,6.0,750.0
No info,19,16,18,810.0,A3S8IT61UGPM5X,6.0,810.0
No info,19,17,18,885.0,A3S8IT61UGPM5X,6.0,885.0
No info,19,18,18,930.0,A3S8IT61UGPM5X,6.0,930.0
No info,19,19,18,960.0,A3S8IT61UGPM5X,6.0,960.0
No info,19,20,18,975.0,A3S8IT61UGPM5X,6.0,975.0
No info,19,1,19,35.0,A1I0ENHGUJZNZG,2.0,35.0
No info,19,2,19,80.0,A1I0ENHGUJZNZG,2.0,80.0
No info,19,3,19,110.0,A1I0ENHGUJZNZG,2.0,110.0
No info,19,4,19,175.0,A1I0ENHGUJZNZG,2.0,175.0
No info,19,5,19,215.0,A1I0ENHGUJZNZG,2.0,215.0
No info,19,6,19,270.0,A1I0ENHGUJZNZG,2.0,270.0
No info,19,7,19,310.0,A1I0ENHGUJZNZG,2.0,310.0
No info,19,8,19,350.0,A1I0ENHGUJZNZG,2.0,350.0
No info,19,9,19,415.0,A1I0ENHGUJZNZG,2.0,415.0
No info,19,10,19,445.0,A1I0ENHGUJZNZG,2.0,445.0
No info,19,11,19,470.0,A1I0ENHGUJZNZG,2.0,470.0
No info,19,12,19,495.0,A1I0ENHGUJZNZG,2.0,495.0
No info,19,13,19,520.0,A1I0ENHGUJZNZG,2.0,520.0
No info,19,14,19,570.0,A1I0ENHGUJZNZG,2.0,570.0
No info,19,15,19,570.0,A1I0ENHGUJZNZG,2.0,570.0
No info,19,16,19,615.0,A1I0ENHGUJZNZG,2.0,615.0
No info,19,17,19,660.0,A1I0ENHGUJZNZG,2.0,660.0
No info,19,18,19,675.0,A1I0ENHGUJZNZG,2.0,675.0
No info,19,19,19,705.0,A1I0ENHGUJZNZG,2.0,705.0
No info,19,20,19,760.0,A1I0ENHGUJZNZG,2.0,760.0
No info,25,1,1,45.0,A9D3O0RAZ1E2V,4.0,45.0
No info,25,2,1,115.0,A9D3O0RAZ1E2V,4.0,115.0
No info,25,3,1,170.0,A9D3O0RAZ1E2V,4.0,170.0
No info,25,4,1,260.0,A9D3O0RAZ1E2V,4.0,260.0
No info,25,5,1,330.0,A9D3O0RAZ1E2V,4.0,330.0
No info,25,6,1,400.0,A9D3O0RAZ1E2V,4.0,400.0
No info,25,7,1,440.0,A9D3O0RAZ1E2V,4.0,440.0
No info,25,8,1,450.0,A9D3O0RAZ1E2V,4.0,450.0
No info,25,9,1,485.0,A9D3O0RAZ1E2V,4.0,485.0
No info,25,10,1,520.0,A9D3O0RAZ1E2V,4.0,520.0
No info,25,11,1,545.0,A9D3O0RAZ1E2V,4.0,545.0
No info,25,12,1,580.0,A9D3O0RAZ1E2V,4.0,580.0
No info,25,13,1,615.0,A9D3O0RAZ1E2V,4.0,615.0
No info,25,14,1,685.0,A9D3O0RAZ1E2V,4.0,685.0
No info,25,15,1,725.0,A9D3O0RAZ1E2V,4.0,725.0
No info,25,16,1,750.0,A9D3O0RAZ1E2V,4.0,750.0
No info,25,17,1,795.0,A9D3O0RAZ1E2V,4.0,795.0
No info,25,18,1,880.0,A9D3O0RAZ1E2V,4.0,880.0
No info,25,19,1,930.0,A9D3O0RAZ1E2V,4.0,930.0
No info,25,20,1,950.0,A9D3O0RAZ1E2V,4.0,950.0
No info,25,1,2,40.0,AOMFEAWQHU3D8,6.0,40.0
No info,25,2,2,80.0,AOMFEAWQHU3D8,6.0,80.0
No info,25,3,2,120.0,AOMFEAWQHU3D8,6.0,120.0
No info,25,4,2,140.0,AOMFEAWQHU3D8,6.0,140.0
No info,25,5,2,155.0,AOMFEAWQHU3D8,6.0,155.0
No info,25,6,2,195.0,AOMFEAWQHU3D8,6.0,195.0
No info,25,7,2,235.0,AOMFEAWQHU3D8,6.0,235.0
No info,25,8,2,285.0,AOMFEAWQHU3D8,6.0,285.0
